300.39038 1392.7337
300.68137 1331.5674
300.97234 1378.2959
301.26329 1258.6745
301.55422 1344.0797
301.84514 1265.8477
302.13603 1284.7764
302.42691 1284.8133
302.71776 1292.4514
303.0086 1253.4544
303.29942 1302.4457
303.59022 1252.1154
303.88101 1235.8326
304.17177 1224.0942
304.46252 1231.5665
304.75324 1193.3119
305.04395 1274.5542
305.33464 1166.8395
305.62531 1175.1319
305.91596 1122.0589
306.20659 1212.9596
306.49721 1184.8653
306.7878 1225.1914
307.07838 1108.3059
307.36893 1168.095
307.65947 1123.5678
307.94999 1159.5542
308.24049 1114.4734
308.53097 1166.6921
308.82144 1091.6969
309.11188 1136.2068
309.40231 1091.1315
309.69271 1142.8888
309.9831 1065.0987
310.27347 1083.5254
310.56382 1078.4277
310.85415 1079.3109
311.14446 1047.4194
311.43475 1059.4264
311.72502 1080.4513
312.01528 1021.8391
312.30551 1005.4668
312.59573 1028.9251
312.88593 1054.6237
313.17611 1058.0612
313.46627 1010.3313
313.7564 1011.5344
314.04653 1018.9751
314.33663 1067.5089
314.62671 1028.3955
314.91677 1036.0296
315.20682 995.00871
315.49685 1032.8483
315.78685 966.07727
316.07684 982.36898
316.36681 997.99094
316.65676 997.81149
316.94669 985.98088
317.2366 1002.2246
317.52649 982.15064
317.81636 993.18324
318.10622 974.33194
318.39605 972.30446
318.68587 935.68555
318.97566 964.02472
319.26544 928.4493
319.5552 1017.3268
319.84493 950.3109
320.13465 958.46706
320.42435 934.68726
320.71403 944.15833
321.00369 910.16857
321.29334 917.56244
321.58296 845.2838
321.87256 931.37721
322.16215 939.77907
322.45171 985.19765
322.74125 968.414
323.03078 936.50483
323.32029 851.54836
323.60977 913.73095
323.89924 919.16358
324.18869 944.11685
324.47812 907.87941
324.76753 919.40217
325.05692 900.75265
325.34629 905.13656
325.63564 859.07822
325.92497 869.69401
326.21428 874.67202
326.50358 913.32062
326.79285 856.16414
327.0821 890.78617
327.37134 890.77922
327.66055 854.91158
327.94975 868.17289
328.23892 865.327
328.52808 849.34608
328.81722 862.40459
329.10634 795.34899
329.39543 836.46244
329.68451 825.49074
329.97357 801.80234
330.26261 770.38695
330.55163 848.67983
330.84063 809.73117
331.12961 811.60916
331.41857 772.14134
331.70751 830.73776
331.99643 751.86814
332.28533 813.48547
332.57421 817.55106
332.86308 789.97399
333.15192 753.87641
333.44074 769.83463
333.72955 796.52891
334.01833 746.37155
334.30709 780.42003
334.59584 803.31328
334.88456 752.64159
335.17327 774.18446
335.46195 811.2639
335.75062 749.08851
336.03926 775.75065
336.32789 807.48307
336.61649 797.16681
336.90508 809.61435
337.19365 778.53817
337.48219 776.87897
337.77072 729.31905
338.05923 699.38615
338.34771 746.16122
338.63618 797.37222
338.92463 780.63801
339.21305 806.79191
339.50146 791.4211
339.78985 742.53327
340.07822 727.82535
340.36656 759.13977
340.65489 794.51216
340.9432 737.10265
341.23149 785.71441
341.51975 774.01207
341.808 733.7096
342.09623 784.62044
342.38444 713.85742
342.67263 749.732
342.96079 726.86231
343.24894 739.53408
343.53707 773.30875
343.82518 776.64589
344.11327 731.83627
344.40133 795.07957
344.68938 750.39454
344.97741 764.08278
345.26542 666.29362
345.5534 739.13404
345.84137 793.27865
346.12932 758.6694
346.41725 769.56351
346.70515 745.70236
346.99304 794.4412
347.28091 715.44652
347.56875 722.48265
347.85658 808.35447
348.14439 764.95524
348.43217 745.72227
348.71994 779.68429
349.00769 693.90084
349.29541 710.55092
349.58312 734.87803
349.8708 726.40629
350.15847 808.77409
350.44611 770.261
350.73374 771.62074
351.02134 763.79672
351.30892 794.53372
351.59649 705.33355
351.88403 785.0241
352.17155 796.84417
352.45906 783.27165
352.74654 739.62006
353.034 763.82536
353.32144 725.07697
353.60886 728.79958
353.89627 750.02606
354.18365 688.24722
354.47101 735.56281
354.75835 702.95044
355.04567 739.44916
355.33297 776.17875
355.62024 887.94229
355.9075 789.1924
356.19474 612.78029
356.48196 706.85439
356.76916 760.07858
357.05633 805.92426
357.34349 836.54583
357.63062 769.72493
357.91774 797.20463
358.20483 851.99279
358.49191 885.1431
358.77896 810.64195
359.06599 812.21142
359.35301 844.90056
359.64 926.02055
359.92697 903.60232
360.21392 911.37457
360.50085 809.48602
360.78776 784.50397
361.07465 772.52271
361.36152 765.58534
361.64837 816.30396
361.93519 819.94277
362.222 859.09818
362.50879 909.28664
362.79555 939.76552
363.0823 899.42347
363.36902 923.25382
363.65572 967.83438
363.94241 871.83912
364.22907 885.65593
364.51571 841.13859
364.80233 861.06771
365.08893 885.71197
365.37551 819.87669
365.66207 870.00398
365.9486 981.87694
366.23512 972.90233
366.52162 854.44206
366.80809 885.68649
367.09455 895.80761
367.38098 1017.6731
367.66739 1046.7971
367.95379 1009.4541
368.24016 1042.7082
368.52651 1060.9043
368.81284 973.08627
369.09915 1060.2286
369.38543 1013.5774
369.6717 1131.933
369.95795 1113.9828
370.24417 1040.0403
370.53038 1081.0049
370.81656 1150.4475
371.10272 1003.0943
371.38886 1059.129
371.67498 1120.9426
371.96109 1097.1262
372.24716 1030.6353
372.53322 1107.1449
372.81926 1242.5437
373.10527 1204.0971
373.39127 1211.7982
373.67724 1027.3147
373.96319 1021.1923
374.24913 1262.5962
374.53504 1264.3316
374.82093 989.4056
375.10679 1004.9799
375.39264 980.32474
375.67847 1038.8912
375.96427 1110.0467
376.25006 1133.9356
376.53582 1046.7757
376.82156 1095.2723
377.10728 1205.1179
377.39299 1230.772
377.67866 1327.3079
377.96432 1297.6658
378.24996 1240.9652
378.53557 1311.4599
378.82117 1434.6679
379.10674 1379.8739
379.39229 1271.1372
379.67782 1360.8075
379.96333 1316.9326
380.24882 1279.4233
380.53429 1314.1388
380.81973 1254.1609
381.10516 1189.6918
381.39056 1143.7328
381.67594 1153.6362
381.9613 1064.0209
382.24664 1021.7415
382.53196 1195.5244
382.81725 1348.0941
383.10253 1233.3621
383.38778 1203.5603
383.67302 1179.8839
383.95823 1350.2336
384.24342 1467.0325
384.52859 1494.1487
384.81373 1349.6212
385.09886 1450.7356
385.38396 1372.2754
385.66905 1481.115
385.95411 1550.5498
386.23915 1525.7246
386.52417 1569.5535
386.80917 1452.8001
387.09414 1419.0259
387.3791 1489.297
387.66403 1409.2833
387.94894 1405.8569
388.23383 1542.1579
388.5187 1587.7052
388.80354 1353.8119
389.08837 1396.3368
389.37317 1361.9435
389.65796 1582.4567
389.94272 1617.8178
390.22746 1612.0154
390.51217 1554.6753
390.79687 1512.9195
391.08155 1438.7715
391.3662 1515.4485
391.65083 1576.5177
391.93544 1384.257
392.22003 1411.2828
392.50459 1564.595
392.78914 1442.8228
393.07366 1471.1683
393.35816 1550.6327
393.64264 1559.1364
393.9271 1652.7107
394.21154 1372.6732
394.49595 1555.0523
394.78035 1541.3207
395.06472 1630.6378
395.34907 1373.884
395.6334 1382.1645
395.9177 1493.4983
396.20199 1602.173
396.48625 1600.3379
396.77049 1585.0805
397.05471 1609.1186
397.33891 1734.3655
397.62308 1750.915
397.90724 1665.1566
398.19137 1788.0833
398.47548 1649.0457
398.75957 1679.125
399.04363 1678.3974
399.32768 1442.3714
399.6117 1535.0481
399.8957 1611.9481
400.17968 1617.5371
400.46364 1747.2059
400.74757 1821.0291
401.03149 1669.5003
401.31538 1749.1746
401.59925 1722.1973
401.8831 1859.2897
402.16692 1643.6636
402.45072 1568.6782
402.73451 1688.2035
403.01826 1650.4663
403.302 1364.3251
403.58572 1672.5857
403.86941 1845.1372
404.15308 1841.0904
404.43673 1796.6686
404.72036 1852.1389
405.00397 1711.2086
405.28755 1807.0192
405.57111 1717.6529
405.85465 1825.4567
406.13817 1765.3429
406.42166 1824.0392
406.70514 1898.3304
406.98859 1620.563
407.27202 1697.063
407.55542 1856.0495
407.83881 1800.4095
408.12217 1784.889
408.40551 1769.6835
408.68883 1817.0643
408.97213 1523.5705
409.2554 1643.1073
409.53865 1519.9708
409.82188 1603.2162
410.10509 1699.3512
410.38827 1827.7375
410.67144 1819.5612
410.95458 1726.1613
411.23769 1622.2444
411.52079 1833.0035
411.80386 1812.2958
412.08692 1883.6259
412.36994 1862.1635
412.65295 2003.5584
412.93594 1914.9438
413.2189 1866.7166
413.50184 1807.5876
413.78476 1839.0759
414.06765 1830.9195
414.35053 1903.9605
414.63338 1863.4084
414.9162 1824.3065
415.19901 1634.2464
415.48179 1787.7521
415.76455 1876.1181
416.04729 1972.436
